id,name,location,era,description,history,cultural_significance,images,latitude,longitude,created_at
aec536ef-5ef1-42f0-8b68-ecca9c2e1c49,MARTAM NAMDZONG,East,1917 A.D,Martam Namzong Monastery is a Karma Kagyupa monastery located near Rumtek. It evolved from a small prayer hall into a recognized monastery blessed by the 16th Gyalwa Karmapa.,"Initially a 'Manilhakhang' built during the reign of Chhogyal Sir Thutob Namgyal (1874-1914), it was developed into a small monastery in 1917 A.D. H.H. the 16th Gyalwa Karmapa visited the site and gave it the new name 'Karma Tashi Lhundub Chokhorling'.","The monastery's significance is enhanced by the personal visit and blessing from the 16th Karmapa, a highly revered figure in Tibetan Buddhism. This connection makes it an important site for followers of the Karma Kagyu lineage.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/Gemini_Generated_Image_u5y9vnu5y9vnu5y9.png""]",27.28875,88.56136,2025-09-11 15:02:09.17182+00
b3a792d0-93cb-40a4-ab05-03f82b8908bb,BUMTAR NAMDROLING MONASTERY,South,1939 A.D,Bumtar Namdroling Monastery is a well-recognized Nyingmapa monastery located just below Namchi town. It is a major religious center for the Tamang Buddhist community in the district headquarters.,The monastery was founded by the Tamang Buddhist Society in 1939 A.D. It has since grown into a significant institution and is frequently visited by locals and tourists alike due to its proximity to Namchi.,"As a key monastery for the Tamang community in South Sikkim, it plays a crucial role in their religious life. It functions as a vibrant center that hosts all major Buddhist festivals, preserving the Tamang's Nyingmapa traditions.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/BUMTAR_NAMDROLING_MONASTERY_1.jpg""]",27.1592,88.356,2025-09-11 15:02:54.966123+00
b3ce409e-2781-4f86-825a-43df15542aad,PARBING SAMTEN CHOLING MONASTERY,South,1935 A.D,Parbing ‘Samten Choling’ Monastery is one of the important Sherpa monasteries in South Sikkim. It serves as a spiritual and cultural hub for the Sherpa Buddhist community in the area.,A Lama named Karma Tashi founded the monastery in 1935 A.D. It follows the Nyingmapa sect of Tibetan Buddhism and has been a center for religious activities for the Sherpa community for many decades.,The monastery is vital for the preservation of the Sherpa community's distinct cultural and religious identity. It functions as their primary center for all major Buddhist ceremonies and festivals throughout the year.,"[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PARBING_SAMTEN_CHOLING_MONASTERY_1.jpg""]",27.197,88.355,2025-09-11 15:02:52.382509+00
b472ae84-af8e-4f32-8eb0-bfa6f82c149f,OKHERY MONASTERY,West,1949 A.D,Okhery Ugen Thondroling Monastery is situated on a hilltop above Okhery Village in West Sikkim. It is a place of serene worship and performs religious ceremonies throughout the year.,"Built in 1950 by Sherpa Buddhist followers, the monastery was earlier known as Pema Shelthing Gonpa. In 1986, its charge was handed over to H.E. Dodrubchen Rinpoche of Choten Gonpa, Gangtok.",The monastery is an important religious institution for the Sherpa community in the region. It follows the Nyingmapa Sect of Tibetan Buddhism and is a center for local festivals and rituals.,"[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/OKHERY_MONASTERY_1.jpg""]",27.221,88.225,2025-09-11 15:01:43.531787+00
b524d876-0ca1-49d7-a355-0d91445f103c,MELLI-ATSING MONASTERY,West,1740 A.D,Melli-Atsing Monastery is situated on a scenic hilltop located between Pelling and the sacred Khecheopalri Lake in West Sikkim. The name 'Melli' is derived from a legend of a flickering flame seen by its founder.,"The monastery was founded in 1740 A.D. by Lama Dudjom Yeshey Nyingpo, a learned lama from Tibet. He was guided to the spot by a miraculous light he saw on the hill, which he named 'Meh-ley' or 'disappearing fire'.",This monastery is an important center for the Nyingmapa Sect of the Jhang-Ter lineage in the region. It serves the spiritual needs of the local community and continues to be looked after by the descendants of its founder.,"[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/MELLI_ATSING_MONASTERY_1.jpg""]",27.337,88.2065,2025-09-11 15:01:34.588826+00
b7242aed-caa9-42af-b832-54234c347b70,NAMTHANG NORBU TSHO-LING MONASTERY,South,1914 A.D,Namthang Norbu Tsho-ling Gonpa is situated in Nagi village above Namthang Bazaar. The monastery was established on land donated by a local landlord for the spiritual benefit of the people.,"The site was once the property of the Burmiok Athing (Landlord), who later donated 9 acres of land for a monastery. Following the advice of Kyabje Sitrul Rinpoche, a Lepcha lama named Sonam Rinchhen took the lead and built a small monastery here in 1914.","The monastery's founding story, involving the generosity of a local landlord and the guidance of a high lama, makes it a cherished institution. It is a vital spiritual center for the people of Nagi village and the surrounding Namthang area.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/Gemini_Generated_Image_u5y9vnu5y9vnu5y9.png""]",27.216,88.423,2025-09-11 15:02:47.597696+00
b76314be-9aa5-4e00-9aa2-fb502b739a50,RABONG MONASTERY,South,2006 A.D,"Located overlooking Rabongla town, this monastery is a beautiful example of traditional Sikkimese architecture, known as 'Rinchen Surgye'. The monastery is a modern architectural gem and a vibrant center of the Karma Kagyu lineage.","Construction was initiated in 2006 by the Rabong Gonpa Managing Committee with government aid. In a significant event in 2008, the monastery became a repository for sacred Buddha relics that were offered by different countries.","The monastery is famous for enshrining holy relics of the Buddha, making it a place of great international reverence. It is also a major center for the annual 'Pang Lhabsol' festival, dedicated to Sikkim's guardian deities, which attracts many visitors.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/Gemini_Generated_Image_u5y9vnu5y9vnu5y9.png""]",27.2435,88.4147,2025-09-11 15:03:20.718909+00
c57913b3-b1d5-48bc-bb0c-cc75b1a85ab4,NAMTSE AHALEY DECHEN CHOLING MONASTERY,South,1948 A.D,Namchi Ahaley 'Dechen Choling' Monastery is another important Tamang Buddhist monastery located near Namchi. It was founded by a learned lama who returned to his hometown to propagate the dharma.,"A Tamang Lama named Geshey Sangye, after completing his religious education in Nepal and Tibet, returned to his native Namchi. He founded a small hermitage ('Tshamkhang') in 1948, which was gradually developed into the monastery that stands today.","The monastery is a symbol of knowledge being brought back to the community. It functions as a full-fledged monastery, hosting all Buddhist festivals and serving the spiritual needs of the Tamang community in the Ahaley area of Namchi.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/NAMTSE_AHALEY_DECHEN_CHOLING_MONASTERY_1.jpg""]",27.167,88.346,2025-09-11 15:02:56.245193+00
c6c6e522-74e6-488e-8e3b-0d77ddbb0f96,KHATEK PEMA CHOLING MONASTERY,East,1985 A.D,"Khatek Pema Choling Monastery is a small Karma Kagyupa monastery in Asam Lingzey village, East Sikkim. It was established by the local community to serve their religious needs.","The site was originally a hermitage used by monks for retreats. As the local population found it difficult to access lamas from distant monasteries for services, they decided to build a monastery at this holy site in 1985, with support from government aid and public contributions.",This monastery is a prime example of a community-led initiative to preserve religious traditions. It highlights the deep-rooted faith of the local people and serves as the main spiritual and cultural center for the village.,"[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/KHATEK_PEMA_CHOLING_MONASTERY_1.jpg""]",27.35,88.62,2025-09-11 15:02:27.094772+00
c831c720-07d4-43da-a245-23e41c6dcdb7,SAMDONG MINTOKGANG MONASTERY,East,1913 A.D,Samdong Mintokgang Monastery is a branch monastery of the Labrang Gonpa in North Sikkim. It is known for a particularly sacred statue of the Buddha that is believed to have healing powers.,"The monastery was built in 1913 A.D. It was repaired in 1977 and later completely rebuilt with government aid in 1989-90. The last Chogyal of Sikkim, Palden Thondup Namgyal, gifted a special Buddha statue to this monastery.","The monastery is famous for the belief that when the gifted Buddha statue was installed, a prevailing illness in the area was miraculously cured. This makes it a place of great faith and reverence for the local people, who associate it with healing and well-being.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/SAMDONG_MINTOKGANG_MONASTERY_1.jpg""]",27.363822,88.503239,2025-09-11 15:02:08.074516+00
cd575e95-27d0-4ab4-b643-8576562a7ecc,PEMAYANGTSE MONASTERY,West,1650-1651 A.D,"One of Sikkim's oldest and most premier monasteries, Pemayangtse, or 'Perfect Sublime Lotus', is located near Pelling. The three-storied structure offers stunning views of the snow-capped mountains and the Rabdentse ruins.","Originally a small shrine founded by Lama Lhatsun Chempo around 1650, it was rebuilt and enlarged into a major monastery in 1705. The monastery has survived and been restored after earthquakes in 1913 and 1960.","Pemayangtse is renowned for a magnificent seven-tiered wooden sculpture depicting Guru Rinpoche's Heavenly Palace, 'Sangthokpalri'.Historically, its head lama had the unique privilege of anointing the Chogyals (kings) of Sikkim.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_1.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_2.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_3.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_4.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_5.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_6.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_7.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_8.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_9.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_10.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_11.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_12.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_13.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_14.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_15.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_16.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PEMAYANGTSE_MONASTERY_17.jpg""]",27.3044,88.2528,2025-09-11 15:01:29.418403+00
cefa5ed1-34c3-4240-be6b-464f934d9fca,MARTAM TSANGKHAR MONASTERY,East,1951 A.D,Martam Tsangkhar Monastery is a Nyingma monastery with a history linked to a meditating lama from the Tsang province of Tibet. It is a place of retreat and spiritual practice.,"During the reign of Chhogyal Gyurmed Namgyal (1717-1733), a lama named Gomchhen Tenzin Nyida came and meditated in a cave above the current monastery site. He later built a small hut there for retreat practices, and the monastery was established in this blessed location.","The monastery's significance comes from its origin as a meditation retreat for a respected lama. This history gives it a special spiritual ambiance, making it a revered place for those seeking a location for quiet contemplation and practice.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/MARTAM_TSANGKHAR_MONASTERY_1.jpg""]",27.2739,88.6138,2025-09-11 15:02:13.919685+00
cf48b41f-2cbc-4fbc-a11e-78e3052d881f,LACHEN THANGU MONASTERY,North,1947 A.D,Located in the high-altitude and remote Thangu Valley near Lachen in North Sikkim. Lachen Thangu Monastery serves the isolated local community and travelers passing through this rugged terrain.,"Established in 1947, this monastery caters to one of the highest altitude communities in Sikkim. It is an essential spiritual anchor for the people of Thangu, who are often semi-nomadic.","The monastery is critically important during the annual summer grazing migration ('Drukpa Tshe-zi'). It provides a place of worship and spiritual solace for the herders and the isolated community living in the harsh, high-altitude environment.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/LACHEN_THANGU_MONASTERY_1.jpg""]",27.7180262,88.55720665,2025-09-11 15:03:50.094332+00
cf6d10b1-1dc9-438a-9077-898f9dcd861d,SHIP KUNZAG CHOLING MONASTERY,North,1900 A.D,Ship Kunzang Choling Monastery is located in a remote and difficult-to-access area of North Sikkim. Near the monastery lies a holy lake called 'Lamtar Tsho' and a site where Guru Padmasambhava is said to have subdued a demon.,"The monastery came into existence in 1900. The present building was rebuilt with government aid in 1985 and was consecrated by His Eminence Dodrubchen Rinpoche, who gave it the name 'Kunzang Choling'.","Its significance is greatly enhanced by its proximity to sacred sites associated with Guru Padmasambhava. This connection makes it an important pilgrimage destination for devotees, despite its remote location.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/SHIP_KUNZAG_CHOLING_MONASTERY_1.jpg""]",27.41947634,88.31971889,2025-09-11 15:03:42.433827+00
cff23118-b750-4e9f-b5c7-7bd1febefaa5,TAKTSE ANI GONPA UGEN CHOKHORLING,East,1980 A.D,Taktse 'Ugen Chokhorling' Ani Gonpa is a nunnery located about five kilometers from Gangtok. It is a peaceful center for female monastics of the Nyingmapa sect to study and practice.,"The site's spiritual history began in the early 20th century when a Ladakhi lama, 'Amje Lama', built a small hermitage for retreat. This sacred place was later developed into a proper nunnery to cater to the growing number of nuns seeking ordination.",The nunnery is crucial for providing religious education and a place for spiritual practice for women in the region. It empowers female practitioners and ensures the continuation of the female monastic tradition within the Nyingma school.,"[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/TAKTSE_ANI_GONPA_UGEN_CHOKHORLING_1.jpg""]",27.34,88.61,2025-09-11 15:02:24.395949+00
d0ef1968-726f-43c8-924c-9c0f705173b5,NAMTSE NGA-DAG MONASTERY,South,1684 A.D,"Ngadak Monastery, situated near the town of Namchi in South Sikkim, is one of the oldest monasteries in the state. Perched on a hilltop, it offers beautiful views of the surrounding area and Mount Kanchenjunga.","The monastery was originally built during the reign of the third Chogyal, Chador Namgyal, in the 17th century as a palace for his queen.The name 'Ngadak' means 'promise', signifying a promise to build a monastery on the site.The old structure was damaged by an earthquake and a new one has been constructed nearby.","Ngadak holds immense historical value as one of the earliest monastic establishments in Sikkim. The new monastery holds the precious stone slab and rock bearing the footprints of the founder, making it a sacred pilgrimage site.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/Gemini_Generated_Image_u5y9vnu5y9vnu5y9.png""]",27.1719,88.3633,2025-09-11 15:02:37.806191+00
d805892b-e83a-431c-bf59-3fc3ed672725,TASHI SAMBOLING TAMANG MONASTERY,West,1967 A.D,"This monastery, located below Soreng Bazaar in West Sikkim, is dedicated to the Tamang Buddhist community. It stands as a symbol of the community's efforts to preserve their distinct cultural and religious identity.","A committee to establish the monastery was first formed in 1967. After acquiring land, a simple thatch-roofed structure was erected in 1985, where periodic pujas began.",Tashi Samboling is a key religious center for the local Tamang Buddhist community. It has since grown into a well-established monastery that caters to the spiritual needs and cultural preservation of the Tamang people in the area.,"[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/TASHI_SAMBOLING_TAMANG_MONASTERY_1.jpg""]",27.24,88.21,2025-09-11 15:01:44.780682+00
e2082f48-ffe4-496d-8cab-da40ae177205,TASHIDING MONASTERY,West,1651 A.D,"Perched on a heart-shaped hill between the Rathong and Rangeet rivers, Tashiding is one of the most sacred monasteries in Sikkim. Its name translates to 'The Devoted Central Glory', reflecting its profound spiritual aura.","Founded in 1641 by Ngadak Sempa Chempo, one of the three lamas who consecrated the first king of Sikkim. Legend also holds that the site was blessed by Guru Padmasambhava in the 8th century, who marked the spot by shooting an arrow into the air.","Tashiding is famous for the annual 'Bhumchu' festival, where a sacred pot of holy water is opened to predict the state's fortunes for the coming year.It is believed that a mere glimpse of the 'Thong-Wa-rang-Dol' chorten within the complex can cleanse one of all sins.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/TASHIDING_MONASTERY_1.jpg""]",27.3083,88.2981,2025-09-11 15:01:30.710022+00
e42248af-339b-45e1-acd6-c12613098cda,LINGDUM ZURMANG MONASTERY,East,1999 A.D,"Lingdum Zurmang Monastery, located near Gangtok, is a stunningly beautiful and vibrant seat of the Zurmang Kagyu tradition. The monastery is renowned for its intricate architecture, murals, and serene atmosphere.","The monastery was founded by H.E. Zurmang Gharwang Rinpoche, the 12th incarnation in a lineage that dates back to the 14th century. Construction began in 1990 and the monastery was completed and consecrated in 1999.","Lingdum is famous for its grand scale and its depiction of the Zurmang Kagyu lineage's teachings through its art and architecture. It is a major center for Buddhist studies and meditation, attracting followers and visitors interested in this specific Kagyu school.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/LINGDUM_ZURMANG_MONASTERY_1.jpg""]",27.318913,88.580321,2025-09-11 15:02:33.228207+00
e4f0e74d-5303-4896-8649-b109bda23d74,RADONG TENSUNG MONASTERY,East,1959 A.D,"Radong Tensung is a Lepcha Buddhist monastery of the Nyingmapa sect, located on a hill said to resemble a goat's head. The monastery is a vibrant center of religious activity with about 60 resident lamas.","Founded in 1959 by Lama Rabden Nigit, it was initially a branch of the Phensang Monastery in North Sikkim. It has since developed into an independent institution serving the local Lepcha community.","This monastery is significant for its strong connection to the Lepcha community and its preservation of their specific Buddhist traditions. It hosts all major Nyingmapa ceremonies, including an annual mask dance, making it a key cultural hub for the area.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RADONG_TENSUNG_MONASTERY_1.jpg""]",27.32,88.6,2025-09-11 15:02:17.942673+00
e5ce1abe-4a0c-4ffb-86ad-ee9c66348b43,RALONG PALCHEN CHOLING MONASTERY,South,1995 A.D,"Often called the 'New Ralong Monastery', this magnificent modern structure is the seat of Goshir Gyaltsab Rinpoche.Located just above the old Ralong monastery, it is a grand center for the Karma Kagyu lineage, second only to Rumtek in scale and importance.","The monastery was established by the 12th Goshir Gyaltsab Rinpoche and consecrated in 1995. Its construction followed a prediction by the 16th Karmapa that a new, larger center for the Kagyu teachings would flourish at Ralong.","The monastery is renowned for its exquisite and extensive collection of modern thangkas and frescoes, depicting the Kagyu traditions.It hosts the famous 'Chaam' dances after the Pang Lhabsol festival, which are a major attraction, drawing visitors from all over the world.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_1.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_2.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_3.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_4.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_5.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_6.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_7.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_8.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_9.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_10.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_11.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_12.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_13.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_14.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_15.jpg"",""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RALONG_PALCHEN_CHOLING_MONASTERY_16.jpg""]",27.3127,88.3501,2025-09-11 15:03:15.897006+00
e8b8751d-0ad4-45e3-b87e-79251b319847,RUMTEK DHARMA CHAKRA CENTRE,East,1962 A.D,"The Rumtek Dharma Chakra Centre, located 24 km from Gangtok, is a magnificent modern monastery and the main seat of the Karma Kagyu lineage in exile.It is a sprawling complex that replicates the architecture of the Tsurphu Monastery in Tibet.","Following the Chinese invasion of Tibet, the 16th Gyalwa Karmapa, Rangjung Rigpe Dorje, fled and was offered land by the Chogyal of Sikkim.He laid the foundation stone in 1961, and the center was officially inaugurated in 1966.","Rumtek is one of the most significant centers of Tibetan Buddhism in the world, housing rare relics, manuscripts, and thangkas.It is particularly famous for the annual Vajrakilaya 'drupchen' and Mahakala pujas, which feature elaborate masked dances just before the Tibetan New Year.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RUMTEK_DHARMA_CHAKRA_CENTRE_1.jpg""]",27.2885717,88.5615916,2025-09-11 15:02:20.656634+00
eaf16139-1c03-4233-993d-885300136665,PHENSANG MONASTARY,North,1721 A.D,"Phensang Monastery is one of the largest and most significant Nyingma monasteries in Sikkim, located on a gentle slope north of Gangtok. It is home to the largest number of monks in the state and is renowned for its serene ambiance.","Originally founded in 1721 by the 3rd Lhatsun Jigmed Pawo. The monastery has been resilient, having been completely rebuilt after a devastating fire in 1947 and repaired again after damage from heavy rains in 1983.","Phensang is famous for its annual 'Chaam' (masked dance) festival held in December, which is a major cultural event.As one of the six largest gompas, it plays a crucial role in the preservation and propagation of the Nyingma tradition in Sikkim.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/PHENSANG_MONASTARY_1.jpg""]",27.42067062,88.61006523,2025-09-11 15:03:21.945166+00
ec47a454-ee59-40f5-838d-3a76098a0412,BURMIOK WOSEL CHOLING MONASTERY,South,1873 A.D,Burmiok Wosel Choling Monastery is a community-focused religious institution in South Sikkim. It provides a spiritual anchor for the Buddhist followers in the Burmiok area.,"Established in 1873 A.D., the monastery has been serving the local community for well over a century. It has been a consistent center for Buddhist teachings and practices in the region since its inception.","The monastery is an important local landmark that upholds the Buddhist traditions of the area. It serves as the main venue for religious ceremonies, festivals, and community events for the people of Burmiok.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/BURMIOK_WOSEL_CHOLING_MONASTERY_1.jpg""]",27.202,88.356,2025-09-11 15:02:45.116805+00
ecbb904c-8103-4847-be38-3c79be529d9c,MANGBRO MONASTERY,South,1790 A.D,"Located above Kewzing Bazaar in South Sikkim, Mangbro Monastery is a serene Nyingmapa institution. It is particularly noted for the sacred natural artifacts found within its premises, including a rock believed to bear the footprint of Guru Rinpoche.","Established in 1790 A.D. by Lama Athyok Lama, the original structure was damaged by an earthquake. It was later demolished and a new monastery was constructed in its place in 2003, preserving the sanctity of the site.","The monastery's primary significance comes from the sacred footprint of Guru Padmasambhava on a rock, making it a place of pilgrimage. Additionally, eight ancient stone stupas, built to ward off evil spirits, add to its spiritual and historical importance.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/MANGBRO_MONASTERY_1.jpg""]",27.26,88.362,2025-09-11 15:02:42.795842+00
eceb7332-81c1-4888-850f-6a9196e4c71a,DUBDE MONASTERY,West,1647 A.D,"Perched on a hill near Yuksom, Dubdi Monastery is the oldest monastery in Sikkim, offering a tranquil retreat. Its name, meaning 'the retreat' or 'the hermit's cell', perfectly captures the serene atmosphere of this sacred place.","Founded in 1701 by the first Chogyal of Sikkim, Phuntsog Namgyal, Dubdi Monastery is intrinsically linked to the establishment of the Sikkimese kingdom. It was established to honor Lhatsun Chenpo, one of the three lamas who consecrated the first king.","Recognized as a monument of national importance, Dubdi is a cornerstone of the Buddhist pilgrimage circuit in Sikkim.It houses rare manuscripts, texts, and statues of the three founding lamas, symbolizing Sikkim's spiritual beginnings.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/DUBDE_MONASTERY_1.jpg""]",27.3831,88.2174,2025-09-11 15:01:14.661942+00
f0aa9398-8dbd-4111-95fb-7b184add3420,GAGYONG MONASTERY,South,2005 A.D,"Gagyong Monastery is a new Nyingmapa monastery in South Sikkim, established near an old 'Manilhakhang' (prayer hall). It represents the continued growth and flourishing of the Mindroling lineage in the region.","Founded in 2005 by Lama Gaden Tshering Lepcha, who was formerly a monk at Yangang Gonpa. The monastery was constructed with financial assistance from the State Government.","This monastery is significant for its adherence to the Mindroling lineage, one of the major schools of the Nyingma tradition. It serves as a new center for learning and practice, ensuring the continuation of this specific lineage for the local community.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/GAGYONG_MONASTERY_1.jpg""]",27.3167,88.4225,2025-09-11 15:03:19.653759+00
f3d2a635-01be-4392-8c16-2d1002a65b43,RABONG KUNPHENLING TSECHU MONASTERY,South,1972 A.D,"Located within the Tibetan Settlement Camp at Rabongla, this Nyingmapa monastery serves the spiritual needs of the Tibetan refugee community. It is a center of faith and culture for the displaced community.","The monastery was founded in 1972 by Ngagpa Lobzang Tenpo Lama. It was recently rebuilt with government aid and significant participation from the followers residing in the camp, and was also blessed by H.H. the Dalai Lama in 2005.","This monastery is culturally vital as the main religious institution for the Tibetan refugee community in Rabongla. The blessing from the Dalai Lama has further enhanced its spiritual importance, making it a cherished sanctuary for the community.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/RABONG_KUNPHENLING_TSECHU_MONASTERY_1.jpg""]",27.2418,88.4112,2025-09-11 15:03:00.175515+00
fce231e5-cb27-41ea-9186-3c1ea45add0b,YANGANG GONPA TASHI PALDING GON,South,1787 A.D,Yangang Tashi Palding Monastery is a historic religious site in South Sikkim. It is a place blessed by a revered lama and serves the spiritual needs of the local Buddhist community.,"The monastery was founded in 1787 by the 5th Lhatsun, Pema Dechhen Gyatso. During the Gorkha war, while transferring sacred items from West Sikkim to the safety of Tholung Monastery in the North, the lama rested at this site and blessed it as 'Tashi Palding' (Auspicious Glorious Place).","Its cultural significance is derived from its founding by a Lhatsun lama during a critical period in Sikkim's history. The blessing of the site makes it a hallowed ground for devotees, and the small temple erected there has since served as a vital local religious center.","[""https://mltokacjlighkvmjfpfr.supabase.co/storage/v1/object/public/monastery-images/Gemini_Generated_Image_u5y9vnu5y9vnu5y9.png""]",27.3,88.433,2025-09-11 15:02:41.448091+00
